stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
2594530,VA0053,"Rua das Clarinetas, 46",,-19.90334774,-44.12289954,,,0,,,0,
2594532,VA0052,"Rua das Clarinetas, 98",,-19.90087186,-44.12580765,,,0,,,0,
2594533,VA0051,"Rua das Clarinetas, 25",,-19.9033153,-44.12306422,,,0,,,0,
2594534,NA0033,"Rua das Estrelas, 218",,-19.8616563,-44.02441207,,,0,,,0,
2594535,NA0034,"Rua das Estrelas, 257",,-19.86160715,-44.02432384,,,0,,,0,
2594536,RI0065,"Rua das Flôres, 1536",,-19.97379651,-44.05448881,,,0,,,0,
2594537,EL0113,"Rua das Indústrias, 137",,-19.92747383,-44.0567833,,,0,,,0,
2594538,EL0114,"Rua das Indústrias, 150",,-19.92746981,-44.05685474,,,0,,,0,
2594539,EL0115,"Rua das Indústrias, 190A",,-19.92859767,-44.05713632,,,0,,,0,
2594540,EL0116,"Rua das Indústrias, 253",,-19.92878713,-44.05708218,,,0,,,0,
2594541,EL0117,"Rua das Indústrias, 450",,-19.92997417,-44.0574472,,,0,,,0,
2594542,EL0118,"Rua das Indústrias, 441",,-19.93019611,-44.05743636,,,0,,,0,
2594543,RI0066,"Rua das Petúnias, 783",,-19.97447478,-44.05519917,,,0,,,0,
2594544,EL0119,"Rua Delfim Moreira, 134 (Paróquia Santa Maria Rainha dos Apóstolos)",,-19.94401099,-44.02925631,,,0,,,0,
2594545,SE0071,"Rua Délio da Consolação Rocha, 353",,-19.92129676,-44.0966918,,,0,,,0,
2594546,SE0072,"Rua Délio da Consolação Rocha, 604",,-19.92297457,-44.09845556,,,0,,,0,
2594547,SE0073,"Rua Délio da Consolação Rocha, oposto 209",,-19.92027865,-44.09560502,,,0,,,0,
2594552,,"Rua Dezenove, 103",,-19.92390286,-44.11930747,,,0,,,0,
2594553,RE0071,"Rua Dezenove, 142",,-19.9057597,-44.03640749,,,0,,,0,
2594554,,"Rua Dezenove, 354",,-19.92392384,-44.11945301,,,0,,,0,
2594555,PE0047,"Rua 15, s/n (L.O  ao 75)",,-19.92916566,-44.10282626,,,0,,,0,
2594556,RE0072,"Rua Dezoito, 150",,-19.90657813,-44.02928086,,,0,,,0,
2594557,RE0073,"Rua Diamante, 1253 (L. O. Mart Minas)",,-19.88218294,-44.02826477,,,0,,,0,
2594558,RE0184,"Rua Diamante, 832",,-19.87898232,-44.02563771,,,0,,,0,
2594559,RE0075,"Rua Diamante, 433",,-19.8801872,-44.02655474,,,0,,,0,
2594560,RE0076,"Rua Diamante, 492",,-19.8805111,-44.02693065,,,0,,,0,
2594561,VA0054,"Rua do Ipê, 15",,-19.81351281,-44.14774066,,,0,,,0,
2594562,VA0055,"Rua do Ipê, 136",,-19.81212202,-44.14427063,,,0,,,0,
2594563,VA0056,"Rua do Ipê, 240",,-19.81120973,-44.14298436,,,0,,,0,
2594564,VA0057,"Rua do Ipê, s/n (L. O. 264)",,-19.81081538,-44.14206469,,,0,,,0,
2594565,VA0058,"Rua do Ipê, 80",,-19.81264476,-44.14620838,,,0,,,0,
2594566,VA0059,"Rua do Ipê, 87",,-19.81265533,-44.14647046,,,0,,,0,
2594567,SE0074,"Rua Levi Diniz Costa, L. O. 21 - Campo de Futebol",,-19.8904923,-44.0858501,,,0,,,0,
2594568,NA0035,"Rua do Luar, 20",,-19.862114,-44.022175,,,0,,,0,
2594570,SE0075,"Rua Dom Silvério, oposto 316",,-19.90948833,-44.08028429,,,0,,,0,
2594571,SE0076,"Rua Doná Herculina, 270",,-19.91914872,-44.09053246,,,0,,,0,
2594572,SE0077,"Rua Doná Herculina, 317",,-19.91939251,-44.09091386,,,0,,,0,
2594573,SE0078,"Rua do Registro, 1614",,-19.90215697,-44.09302172,,,0,,,0,
2594574,SE0079,"Rua do Registro, 120",,-19.91376005,-44.08983676,,,0,,,0,
2594575,SE0080,"Rua do Registro, 188",,-19.91320739,-44.09007809,,,0,,,0,
2594576,SE0081,"Rua Felisbino Pinto Monteiro, 32",,-19.89696738,-44.09297984,,,0,,,0,
2594577,SE0082,Rua do Registro 1010,,-19.89917311,-44.09321091,,,0,,,0,
2594578,SE0083,"Rua do Registro, L. O. nº 1965 (L. O. Posto Ipiranga)",,-19.89879991,-44.09305197,,,0,,,0,
2594579,SE0084,"Rua do Registro, 1459 (Supermercados BH)",,-19.89676324,-44.09283973,,,0,,,0,
2594580,SE0085,"Rua do Registro, 1585",,-19.90157083,-44.09308616,,,0,,,0,
2594581,SE0086,"Rua do Registro, 1981 (Acad. Corpo de Bombeiros)",,-19.89449641,-44.09375015,,,0,,,0,
2594582,SE0087,"Rua do Registro, 2020",,-19.89195196,-44.09426058,,,0,,,0,
2594583,SE0088,"Rua do Registro, 356",,-19.91213518,-44.08990233,,,0,,,0,
2594584,SE0089,"Rua do Registro, s/n (Academia Ao Ar Livre)",,-19.90887906,-44.09141594,,,0,,,0,
2594585,SE0090,"Rua do Registro, 1653",,-19.90665278,-44.09202917,,,0,,,0,
2594586,SE0091,"Rua do Registro, 790 (Padaria Vó Maria)",,-19.90623545,-44.0921583,,,0,,,0,
2594587,SE0093,"Rua do Registro, 905 (Residencial Xapuri)",,-19.90453927,-44.09311078,,,0,,,0,
2594588,SE0092,"Rua do Registro, 905",,-19.90444863,-44.09324363,,,0,,,0,
2594589,PE0048,"Rua dos Anturios, 118",,-19.91706729,-44.12432056,,,0,,,0,
2594590,VA0060,"Rua dos Coqueiros, 56 (PC)",,-19.81181431,-44.14159706,,,0,,,0,
2594591,EL0120,"Rua dos Emboabas, 26",,-19.92190398,-44.03660338,,,0,,,0,
2594592,VA0061,"Rua dos Pianos, 56",,-19.90459486,-44.12538265,,,0,,,0,
2594593,VA0062,"Rua dos Pianos, 72",,-19.90614625,-44.12623506,,,0,,,0,
2594595,VA0064,"Rua dos Trombones, 96",,-19.90474718,-44.12772104,,,0,,,0,
2594596,VA0063,"Rua Dos Trombones, 28",,-19.9021406,-44.12620336,,,0,,,0,
2594598,RE0077,"Rua Doutor Mariano de Oliveira, 147",,-19.88888706,-44.02724059,,,0,,,0,
2594599,RE0078,"Rua Doutor Mariano de Oliveira, 331",,-19.89053904,-44.0266693,,,0,,,0,
2594600,RE0079,"Rua Doutor Mariano de Oliveira, 723",,-19.89365663,-44.02559893,,,0,,,0,
2594601,RE0080,"Rua Ébano, 230",,-19.895216,-44.03774946,,,0,,,0,
2594602,SE0094,"Rua Elza Fernandes Carneiro, 31",,-19.93228958,-44.08877008,,,0,,,0,
2594603,RE0081,"Rua Esmeralda, 338",,-19.88060354,-44.02290456,,,0,,,0,
2594604,RI0067,"Rua Estrela Dalva, 111 (Saritur)",,-19.97295446,-44.06141498,,,0,,,0,
2594605,RE0175,"Rua Eucalipto, 251, Arvoredo",,-19.8770616,-44.02885646,,,0,,,0,
2594606,RE0175,"Rua Eucalípto, 270, Arvoredo",,-19.87751378,-44.02785799,,,0,,,0,
2594607,SE0095,"Rua Eugênio Nápoli, 1338",,-19.93452048,-44.08506456,,,0,,,0,
2594608,SE0096,"Rua Eugênio Nápoli, 1452",,-19.93430662,-44.08640799,,,0,,,0,
2594609,SE0097,"Rua Eugênio Nápoli, 1592",,-19.93418887,-44.08765418,,,0,,,0,
2594610,SE0098,"Rua Eugênio Nápoli, 1746",,-19.93407491,-44.08908187,,,0,,,0,
2594611,NA0036,"Rua Felipe dos Santos, 182",,-19.84683281,-44.02343089,,,0,,,0,
2594612,NA0037,"Rua Felipe dos Santos, 650",,-19.84888408,-44.022535,,,0,,,0,
2594613,NA0140,"Rua Felipe dos Santos,",,-19.84446544,-44.02445418,,,0,,,0,
2594614,SE0099,"Rua Felisbino Pinto Monteiro, 1301",,-19.8948708,-44.09168899,,,0,,,0,
2594615,SE0100,"Rua Felisbino Pinto Monteiro, s/n (L. O. 1650)",,-19.89208222,-44.09044738,,,0,,,0,
2594616,SE0287,"Rua Felisbino Pinto Monteiro, s/n (L. O. 1650)",,-19.89221809,-44.09057993,,,0,,,0,
2594617,SE0101,"Rua Felisbino Pinto Monteiro, oposto 1855",,-19.88976794,-44.09028182,,,0,,,0,
2594618,SE0102,"Rua Felisbino Pinto Monteiro, próximo 1855",,-19.88981854,-44.09035651,,,0,,,0,
2594619,SE0103,"Rua Felisbino Pinto Monteiro, próximo 2130",,-19.88766403,-44.09020638,,,0,,,0,
2594620,SE0104,R. Felisbino Pinto Monteiro oposto 2130,,-19.88776559,-44.0903405,,,0,,,0,
2594621,RE0083,"Rua Fênix, 267",,-19.87731597,-44.03080365,,,0,,,0,
2594622,RE0084,"Rua Fênix, 42",,-19.8791547,-44.03144061,,,0,,,0,
2594623,RE0085,"Rua Fênix, 301",,-19.87710178,-44.03067999,,,0,,,0,
2594624,RE0086,"Rua Fênix, 61",,-19.87916539,-44.03154012,,,0,,,0,
2594625,PE0049,"Rua Fiscal João Militão, 254",,-19.9231703,-44.11971359,,,0,,,0,
2594626,PE0050,"Rua Fiscal João Militão, 392",,-19.92401193,-44.12054806,,,0,,,0,
2594629,EL0121,"Rua Francisco Alves, 244",,-19.92150583,-44.05551936,,,0,,,0,
2594631,SE0106,"Rua Francisco Miguel, 250 (Sorveteria)",,-19.91716433,-44.08045509,,,0,,,0,
2594633,SE0108,"Rua Gaforina, 249, Chácara Contagem",,-19.91805167,-44.10171142,,,0,,,0,
2594634,SE0109,"Rua Gaforina, 435",,-19.91883355,-44.10376385,,,0,,,0,
2594635,SE0110,"Rua Galdino Monteiro Silva, 200",,-19.8987947,-44.08213403,,,0,,,0,
2594636,VA0074,"Rua das Garças, 74",,-19.89282115,-44.12828934,,,0,,,0,
2594637,PE0052,"Rua Gasolina, 125",,-19.93074923,-44.1102117,,,0,,,0,
2594639,RI0068,"Rua Geremias Alves, 400",,-19.97386933,-44.06076976,,,0,,,0,
2594640,RI0069,"Rua Geremias Alves, 566",,-19.97364235,-44.06233537,,,0,,,0,
2594641,VA0068,"Rua Geraldo de Souza Meireles, 470",,-19.87724603,-44.09394157,,,0,,,0,
2594642,SE0111,"Rua Geraldo de Souza Meireles, 100",,-19.87915364,-44.09101618,,,0,,,0,
2594643,SE0462,"Rua Geraldo Januário de Araújo, 346, Funcionário",,-19.91687001,-44.07128829,,,0,,,0,
2594644,SE0113,"Rua Geraldo de Souza Meireles, oposto 195",,-19.88059481,-44.09013074,,,0,,,0,
2594645,SE0114,"Rua Geraldo de Souza Meireles, 377",,-19.87925546,-44.09085032,,,0,,,0,
2594646,RI0185,"Rua Geremias Alves, 651",,-19.97360253,-44.06321686,,,0,,,0,
2594648,EL0259,"Rua Francisco Alves, 22",,-19.92428437,-44.05489084,,,0,,,0,
2594651,NA0040,"Rua Guaxupé, 96, Tijuca",,-19.86244916,-44.02085443,,,0,,,0,
2594652,SE0115,"Rua Antônio Pinto Lana, 220",,-19.89457023,-44.08636045,,,0,,,0,
2594656,NA0042,"Rua Henriqueta Mendonça Rigolon, s/n (L. O. Praça Nossa Senhora da Conceição)",,-19.85482887,-44.03791523,,,0,,,0,
2594657,VA0069,"Rua Hercílio Gomes da Silveira, 190",,-19.86278054,-44.1347255,,,0,,,0,
2594658,VA0070,"Rua Hercílio Gomes da Silveira, 217",,-19.86286018,-44.13478356,,,0,,,0,
2594659,RE0087,"Rua Hermes da Fonseca, 582",,-19.90473995,-44.0294298,,,0,,,0,
2594661,EL0122,"Rua Humaitá, 125",,-19.92782187,-44.02545608,,,0,,,0,
2594663,SE0116,"Rua Humberto Antoniazzi, 208",,-19.87792439,-44.0934421,,,0,,,0,
2594666,VA0192,"Rua I, 25",,-19.85286158,-44.14975315,,,0,,,0,
2594667,RE0089,"Rua Iguaçaba, 254 (PC)",,-19.88820932,-44.01714132,,,0,,,0,
2594669,SE0118,"Rua Isaías José Diniz, 320",,-19.89963524,-44.08581243,,,0,,,0,
2594670,SE0119,"Rua Jacarandá, 494",,-19.8949179,-44.09620241,,,0,,,0,
2594672,EL0124,"Rua Jaguará, 354",,-19.93087286,-44.05582212,,,0,,,0,
2594673,RI0070,"Rua Jaír Rodrigues Vallê, 149a",,-19.95341288,-44.03844805,,,0,,,0,
2594674,IN0099,"Rua Jardin América, 113",,-19.96981911,-44.02426724,,,0,,,0,
2594677,EL0125,"Rua Jequitibás, 1038a",,-19.93706634,-44.03416576,,,0,,,0,
2594678,SE0203,"Rua Manoel João Diniz Camargos, 71 (PC - E. E. Maria Coutinho)",,-19.90220372,-44.07949487,,,0,,,0,
2594679,EL0126,"Rua Jequitibás, 530 (Estação Eldorado - Ponto 1 Sentido Bairro)",,-19.93963489,-44.02872941,,,0,,,1,
2594680,EL0127,"Rua Jequitibás, 530 (Estação Eldorado - Ponto 4 Sentido Cidade Industrial)",,-19.94033516,-44.02788967,,,0,,,1,
2594681,NA0043,"Rua Joaíma, 465",,-19.86206845,-44.03772716,,,0,,,0,
2594683,SE0309,"Rua João Bôsco Martins, 248",,-19.91817186,-44.07236563,,,0,,,0,
2594685,SE0124,"Avenida João de Deus Costa, oposto 140",,-19.91743265,-44.07755657,,,0,,,0,
2594686,NA0152,"Rua João Menezes Soares, 519",,-19.8392549,-44.02518665,,,0,,,0,
2594687,SE0125,"Rua Joaquim Camargos, 110 (Cartório Registro de Imóveis)",,-19.91090964,-44.08158837,,,0,,,0,
2594688,EL0128,"Rua Joaquim Camargos, 325",,-19.93323794,-44.03508207,,,0,,,0,
2594689,RE0159,"Rua K, 578",,-19.8676743,-44.02169191,,,0,,,0,
2594690,EL0129,"Rua Joaquim Camargos, 533",,-19.9314392,-44.03620566,,,0,,,0,
2594691,SE0126,"Rua Joaquim José, 1175",,-19.92587152,-44.08203546,,,0,,,0,
2594692,SE0127,"Rua Joaquim José, oposto 2448",,-19.92803328,-44.08255467,,,0,,,0,
2594693,SE0128,"Rua Joaquim José, 2472",,-19.92823479,-44.08264158,,,0,,,0,
2594694,SE0129,"Rua Joaquim José, 725B",,-19.92133923,-44.0810873,,,0,,,0,
2594696,SE0131,"Rua Joaquim José, 444",,-19.9187227,-44.08128015,,,0,,,0,
2594697,NA0046,"Rua Jordânia, 1115",,-19.85564826,-44.03005443,,,0,,,0,
2594698,NA0047,"Rua Jordânia, 439",,-19.85707459,-44.03374205,,,0,,,0,
2594699,NA0048,"Rua Jordânia, 765",,-19.8584336,-44.03723778,,,0,,,0,
2594700,SE0132,"Rua José Lucas de Oliveira, 28",,-19.90176864,-44.0732792,,,0,,,0,
2594701,RE0090,"Rua José Mendes Ferreira, s/n (L. O. 800)",,-19.90869473,-44.03430432,,,0,,,0,
2594702,SE0133,"Rua José Paulino de Oliveira Leôncio, 56",,-19.93154214,-44.0839109,,,0,,,0,
2594703,SE0134,"Rua  José Rodrigues Guilherme, 238",,-19.919965,-44.085367,,,0,,,0,
2594704,SE0135,"Rua José Rodrigues Guilherme, oposto 826",,-19.92349743,-44.08946355,,,0,,,0,
2594705,NA0049,"Rua José Soares da Costa Neto, 240",,-19.84535894,-44.04117942,,,0,,,0,
2594706,NA0109,"Rua Laudelina Castorina, 239",,-19.8596889,-44.02094925,,,0,,,0,
2594707,NA0156,"R. Laudelina Castorina, s/n (L. O. 401), Tijuca",,-19.85917603,-44.02427405,,,0,,,0,
2594708,RI0071,"Rua Leblon, s/n (L. O. 36)",,-19.9755158,-44.06629752,,,0,,,0,
2594710,NA0052,"Rua Lúcia Muniz, 227 (Supermercados BH)",,-19.84144004,-44.0258035,,,0,,,0,
2594711,NA0053,"Rua Luz, 14 (PC), Tijuca",,-19.85811043,-44.01626308,,,0,,,0,
2594712,,"Rua Madeirao, 110",,-19.9312076,-44.12155746,,,0,,,0,
2594713,,"Rua Mamoré, 392",,-19.92943375,-44.12362626,,,0,,,0,
2594714,RE0091,"Rua Mandarim, 410",,-19.88115385,-44.04681269,,,0,,,0,
2594715,IN0100,"Rua Manjericão, 644",,-19.97349371,-44.04751601,,,0,,,0,
2594716,SE0137,"Rua Manoel Alves, s/n (L. O. UPA Unidade 16)",próximo 39,-19.91095851,-44.08262183,,,0,,,0,
2594718,SE0138,"Rua Manoel Pereira Mendes, 142",,-19.93457517,-44.07853559,,,0,,,0,
2594719,SE0139,"Rua Maria Augusta Belém, 228",,-19.9186748,-44.09810673,,,0,,,0,
2594720,SE0140,"Rua Maria da Conceição de São José, 155",,-19.91266765,-44.08254295,,,0,,,0,
2594721,SE0141,"Rua Maria Olinda Nascimento, 48",,-19.90578788,-44.07191201,,,0,,,0,
2594722,NA0054,"Rua Maria Soares Chaves, 180",,-19.83920421,-44.02159386,,,0,,,0,
2594723,RI0072,"Rua Marte, 279 (E. E. Dr. José Roberto de Aguiar), Jardim Riacho das Pedras",,-19.96089654,-44.05773806,,,0,,,0,
2594724,RI0073,"Rua Marte, 919",,-19.96675921,-44.05906817,,,0,,,0,
2594725,PE0056,"Rua Matipó, 65",,-19.933241,-44.121296,,,0,,,0,
2594726,PE0057,"Rua Mato Grosso, 365a",,-19.92878572,-44.10883552,,,0,,,0,
2594728,IN0101,"Rua Minas Gerais, 325",,-19.97080397,-44.02395377,,,0,,,0,
2594729,NA0055,"Rua Monsenhor Guedes, 320",,-19.8599225,-44.0227564,,,0,,,0,
2594730,RE0093,"Rua Monsenhor João Martins, 2188",,-19.90242091,-44.03108343,,,0,,,0,
2594731,,"Rua Monsenhor Messías, 1029",,-19.96723516,-44.05555022,,,0,,,0,
2594732,IN0103,"Rua Monsenhor Joao Rodrigues Guimaráes, 184",,-19.96534117,-44.02688312,,,0,,,0,
2594733,VA0072,"Rua Morossema, 105",,-19.85830921,-44.14849933,,,0,,,0,
2594734,SE0308,"Rua Natal Veronez, 1079",,-19.91397889,-44.07234002,,,0,,,0,
2594735,EL0130,"Rua Nossa Senhora de Fátima, 1237",,-19.93080658,-44.03300129,,,0,,,0,
2594736,RI0074,"Rua Odésio Vicente da Silva, 110",,-19.95135668,-44.0436432,,,0,,,0,
2594738,PE0058,"Rua Oitenta e Dois, 294, Tropical",,-19.91147167,-44.11721988,,,0,,,0,
2594739,SE0143,"Rua Oliver M Thompson, 637",,-19.90221439,-44.07175915,,,0,,,0,
2594741,IN0105,"Rua Padre Antônio Viêira, 474",,-19.9687558,-44.02285094,,,0,,,0,
2594742,IN0106,"Rua Padre José de Carvalho, 147",,-19.97109814,-44.0291457,,,0,,,0,
2594743,RI0075,"Rua Padre José Maria de Man, 1480",,-19.94801165,-44.06957822,,,0,,,0,
2594744,RI0076,"Rua Padre José Maria de Man, 1607 (Supermercado Dia)",,-19.94805696,-44.07078531,,,0,,,0,
2594745,RI0077,"Rua Padre José Maria de Man, 1770",,-19.94786495,-44.07230987,,,0,,,0,
2594746,RI0078,"Rua Padre José Maria de Man, 1964",,-19.94688312,-44.07371158,,,0,,,0,
2594747,RI0079,"Rua Padre José Maria de Man, 2027",,-19.94664404,-44.07408421,,,0,,,0,
2594748,RI0080,"Rua Padre José Maria de Man, 408",,-19.95215525,-44.06159358,,,0,,,0,
2594749,EL0131,"Rua Paineiras, 1050A",,-19.93732149,-44.0345115,,,0,,,0,
2594750,EL0132,"Rua Paineiras, 1500 (E. M. Antônio Carlos Lemos)",,-19.93972658,-44.03781305,,,0,,,0,
2594752,EL0133,"Rua Paineiras, 2128",,-19.93818111,-44.0377231,,,0,,,0,
2594753,EL0134,"Rua Paineiras, 2030",,-19.93937611,-44.03857906,,,0,,,0,
2594754,SE0144,"Rua Palmeiras, 1530",,-19.90080173,-44.10716494,,,0,,,0,
2594755,SE0145,"Rua Palmeiras, 1573",,-19.90094021,-44.10713859,,,0,,,0,
2594757,SE0146,"Rua Palmeiras, 455",,-19.8970363,-44.09707304,,,0,,,0,
2594758,PE0059,"Rua Pará, 199",,-19.92940421,-44.10699403,,,0,,,0,
2594759,PE0060,"Rua Pará, 68",,-19.92978228,-44.10846422,,,0,,,0,
2594760,PE0061,"Rua Pará, s/n (L. O. 520 - Campo de Futebol)",,-19.92880744,-44.10406838,,,0,,,0,
2594762,SE0148,"Rua Passos, 202",,-19.9276762,-44.09572375,,,0,,,0,
2594763,SE0149,"Rua Passos, 237",,-19.92565081,-44.09791018,,,0,,,0,
2594764,SE0150,"Rua Passos, 256",,-19.92550551,-44.09798604,,,0,,,0,
2594765,SE0151,"Rua Passos, 348",,-19.92694022,-44.09653288,,,0,,,0,
2594766,SE0152,"Rua Passos, 395 (L. O. E. E. Manoel de Mattos Pinho)",,-19.92438306,-44.09927958,,,0,,,0,
2594767,SE0153,"Rua Passos, oposto 417",L.O 417 (E. E. Manoel de Mattos Pinho),-19.9242298,-44.09933213,,,0,,,0,
2594768,NA0056,"Rua Paulo César de Mendonça, 27",,-19.85462852,-44.03753887,,,0,,,0,
2594769,EL0135,"Rua Paulo Sérgio, 385a",,-19.93027981,-44.03446475,,,0,,,0,
2594770,PE0062,"Rua das Violetas, 462",,-19.91907888,-44.1245408,,,0,,,0,
2594771,PE0161,"Rua Pedra da Luz, 321",,-19.91473648,-44.12970725,,,0,,,0,
2594772,PE0063,"Rua Pedra da Luz, s/n (L. O. 212)",,-19.91526637,-44.1288848,,,0,,,0,
2594773,SE0154,"Rua Pelegrino de Paula Ferreira, 538",,-19.91385908,-44.08704673,,,0,,,0,
2594777,PE0065,"Rua Petróleo, 145",,-19.92884229,-44.11586673,,,0,,,0,
2594778,,"Rua Piche, 88",,-19.92741422,-44.12390819,,,0,,,0,
2594779,VA0073,"Rua Piedade, 120 (PC)",,-19.82985577,-44.1542767,,,0,,,0,
2594780,VA0074,"Rua Pirapanema, 183",,-19.85597295,-44.14831371,,,0,,,0,
2594781,VA0075,"Rua Pirapanema, 192",,-19.85596996,-44.14842484,,,0,,,0,
2594782,VA0076,"Rua Pirapanema, 409",,-19.85736578,-44.14949981,,,0,,,0,
2594783,VA0077,"Rua Pirapanema, 414",,-19.85731629,-44.14954933,,,0,,,0,
2594784,VA0078,"Rua Pirapanema, 79b",,-19.85516455,-44.14734798,,,0,,,0,
2594785,EL0136,"Rua Possua, 358",,-19.92999753,-44.05353911,,,0,,,0,
2594786,EL0137,"Rua Possua, 548 (Pç Nossa Sr.ª da Conceição)",,-19.93127337,-44.05328981,,,0,,,0,
2594789,NA0057,"Rua Lucia Muniz, s/n (L.O 792)",,-19.84021966,-44.02944863,,,0,,,0,
2594790,SE0157,"Rua Professor Alves Horta, 6",,-19.91152309,-44.0678629,,,0,,,0,
2594791,SE0158,"Rua Aníbal Barca, 26",,-19.90886834,-44.06730455,,,0,,,0,
2594793,PE0067,"Rua Quarenta e Dois, 332",,-19.92397875,-44.11075617,,,0,,,0,
2594794,PE0068,"Rua Quarenta e Dois, 362",,-19.92376246,-44.11088218,,,0,,,0,
2594795,PE0069,"Rua Quarenta e Dois, 447",,-19.92484108,-44.1098841,,,0,,,0,
2594796,PE0070,"Rua Quarenta e Dois, 463",,-19.92490067,-44.10997667,,,0,,,0,
2594797,PE0172,"Rua Quarenta e Três, 150",,-19.9218036,-44.10884456,,,0,,,0,
2594798,PE0072,"Rua Quarenta e Três, 248",,-19.92212239,-44.11002498,,,0,,,0,
2594799,PE0191,"Rua Quarenta e Três, 246",,-19.92215867,-44.11033471,,,0,,,0,
2594800,SE0159,"Rua Quaresmeira, 1643 (PC)",,-19.90411028,-44.10732865,,,0,,,0,
2594801,RE0095,"Rua Quatro, s/n (L. O. CEASA)",,-19.89381773,-44.04921859,,,0,,,0,
2594802,RE0096,"Rua Quatro, 220",,-19.88819072,-44.04906973,,,0,,,0,
2594803,VA0221,"Rua Quatro, s/n",,-19.85160347,-44.15295334,,,0,,,0,
2594804,RE0097,"Rua Quatro, s/n (PC)",,-19.894133,-44.04918373,,,0,,,0,
2594805,VA0222,"Rua Quatro, s/n",,-19.85186584,-44.15291579,,,0,,,0,
2594806,NA0058,"Rua Quintino Bocaiúva, 1024",,-19.85220883,-44.03021232,,,0,,,0,
2594807,NA0059,"Rua Quintino Bocaiúva, 241",,-19.84958433,-44.02320767,,,0,,,0,
2594808,NA0060,"Rua Quintino Bocaiúva, 333",,-19.84991815,-44.02425952,,,0,,,0,
2594809,NA0061,"Rua Quintino Bocaiúva, 452",,-19.85032992,-44.02514488,,,0,,,0,
2594811,NA0062,"Rua Quintino Bocaiúva, 694",,-19.85113192,-44.02723089,,,0,,,0,
2594812,NA0063,"Rua Quintino Bocaiúva, 794",,-19.85141316,-44.02815708,,,0,,,0,
2594813,PE0074,"Rua Refinária Duque de Caxias, 361",,-19.93050293,-44.11532275,,,0,,,0,
2594814,PE0075,"Rua Refinária Duque de Caxias, 1024",,-19.92811052,-44.12077387,,,0,,,0,
2594815,PE0076,"Rua Refinária Duque de Caxias, 1264",,-19.92730471,-44.122649,,,0,,,0,
2594816,PE0077,"Rua Refinária Duque de Caxias, 185",,-19.93123725,-44.11360551,,,0,,,0,
2594817,PE0078,"Rua Refinaria Duque de Caxias, 30",,-19.9318332,-44.11220667,,,0,,,0,
2594818,PE0079,"Rua Refinária Duque de Caxias, 538",,-19.92985418,-44.11666533,,,0,,,0,
2594819,PE0080,"Rua Refinária Duque de Caxias, 699",,-19.9293185,-44.11792699,,,0,,,0,
2594820,PE0081,"Rua Refinária Duque de Caxias, 806",,-19.92885083,-44.11903682,,,0,,,0,
2594821,PE0082,"Rua Refinária Gabriel Passos, 203",,-19.92876254,-44.11778014,,,0,,,0,
2594823,PE0084,"Rua Refinária Gabriel Passos, 416",,-19.92787767,-44.11964147,,,0,,,0,
2594824,PE0085,"Rua Refinária Gabriel Passos, 611C, Petrolândia",,-19.92723146,-44.12131218,,,0,,,0,
2594825,PE0086,"Avenida Imbiruçu, 41",,-19.92768218,-44.12354141,,,0,,,0,
2594826,PE0087,"Rua Refinaria Manguinhos, 459",,-19.93067637,-44.11661416,,,0,,,0,
2594827,PE0088,"Rua Refinaria Manguinhos, 697",,-19.92974867,-44.11879281,,,0,,,0,
2594828,PE0089,"Rua Refinaria Manguinhos, 919",,-19.92893003,-44.12070875,,,0,,,0,
2594829,PE0090,"Rua Refinária União, 120",,-19.93033092,-44.1134457,,,0,,,0,
2594830,SE0160,"Rua Reginaldo de Souza Lima, 679",,-19.93156066,-44.08219659,,,0,,,0,
2594831,SE0161,"Rua Reginaldo de Souza Lima, 738",,-19.93054478,-44.08257467,,,0,,,0,
2594832,SE0162,"Rua Renato Azeredo, oposto 243",,-19.92904577,-44.10060481,,,0,,,0,
2594833,SE0163,"Rua Renato Azeredo, 243",,-19.92921431,-44.10077916,,,0,,,0,
2594834,VA0079,"Rua Retiro das Aves, s/n, Retiro",,-19.83723545,-44.14401016,,,0,,,0,
2594835,VA0080,"Rua Retiro das Aves, s/n (L. O. 277), Retiro",,-19.84065329,-44.14296983,,,0,,,0,
2594836,VA0081,"Rua Retiro das Esmeraldas, s/n (L. O. 19)",,-19.83875713,-44.14945861,,,0,,,0,
2594837,VA0082,"Rua Retiro das Esmeraldas, 758",,-19.83642971,-44.15101422,,,0,,,0,
2594838,VA0083,"R. Retiro das Esmeraldas, 823",,-19.83635279,-44.15137187,,,0,,,0,
2594839,VA0084,"R. Retiro das Esmeraldas, 438",,-19.83590242,-44.15226772,,,0,,,0,
2594840,VA0085,"Rua Retiro das Esmeraldas, 342",,-19.83666186,-44.15082872,,,0,,,0,
2594842,VA0087,"Rua Retiro dos Padres, 322",,-19.83688351,-44.14474751,,,0,,,0,
2594844,RI0081,"Rua Rio Araguari, 191",,-19.95491074,-44.059504,,,0,,,0,
2594845,RI0082,"Rua Rio Colorado, 178",,-19.95574883,-44.05404129,,,0,,,0,
2594846,RI0083,"Rua Rio Colorado, 205",,-19.95586028,-44.05397943,,,0,,,0,
2594854,,"Rua Rio Comprido, 250",,-19.95009481,-44.04243883,,,0,,,0,
